IE;TOKEN;CONT;SOMA
"044415320";"09193139417";1;7.537,30
"044415320";"09193176752";2;15.080,91
"044415320";"091999999999";1;10.965,12
"044415320";"11211752";16;12.906,77
"044415320";"33663632";5;1.983,00
"044415320";"34380017";862;3.500.516,04
"044415320";"8100000000";2;1.170,00
"044415320";"8130844621";4;14.290,00
"044415320";"8130844622";21;35.209,26
"044415320";"8132418913";1;48.290,34
"044415320";"8133014310";3;20.491,27
"044415320";"8133663632";17;27.008,70
"044415320";"8134380017";22;396.401,74
"044415320";"8134382595";6;69.690,38
"044415320";"8134639436";25;23.972,59
"044415320";"8181818760";1;9.900,00
"044415320";"8181881510";2;3.188,40
"044415320";"8182539221";2;2.586,00
"044415320";"8184561622";43;1.892.684,71
"044415320";"8532555511";1;19.795,53
"044415320";"9130844600";23;979.137,87
"044415320";"9130844605";1;3.772,73
"044415320";"9130844609";7;266.319,76
"044415320";"9130844611";1;0,00
"044415320";"9130844621";95;3.941.398,39
"044415320";"9130844622";22;50.300,52
"044415320";"9130844629";6;72.732,87
"044415320";"9130844652";2;16.846,00
"044415320";"9130844662";7;193.443,23
"044415320";"9130844713";8;584.515,47
"044415320";"9139844626";5;822.857,09
"044415320";"9192295560";5;118.893,76
"044415320";"9193139417";8;482.250,62
"044415320";"9193178496";5;91.935,60
"044415320";"9199317745";2;19.411,70
"044415320";"993178496";3;19.379,37
"044576846";"8130384662";4;180.000,00
"044597843";"081997735266";1;1.500,00
"044597843";"0997735266";1;349,37
"044597843";"1997735266";4;29.129,00
"044597843";"8100000000";10;6.363,18
"044597843";"8136610261";2;2.596,03
"044597843";"8187447802";2;1.325,73
"044597843";"8197437623";2;1.617,60
"044597843";"8197735266";21;21.854,60
"044597843";"8198447802";1;2.151,60
"044597843";"81997735266";5;8.522,00
"044750463";"8137421299822";2;1.822,70
"044750463";"8137421804";7;9.086,44
"044769806";"32521505";1;50.400,00
"044997272";"8137381";1;480,00
"044997272";"8137381423";65;426.994,67
"044997272";"8137381823";2;2.430,00
"044997272";"8199170150";2;13.395,20
"044997272";"81999170150";13;30.220,66
"045066507";"81997586985";2;2.227,82
"045098891";"81996363532";23;239.652,91
"045177686";"00008132416069";5;1.039,19
"045177686";"081985732975";7;3.582,12
"045177686";"1985732975";6;1.689,74
"045177686";"32416069";1;187,96
"045177686";"81032416069";81;99.909,63
"045177686";"8132416069";14;4.591,52
"045177686";"8198355339";5;2.548,33
"045177686";"81984779278";25;50.292,57
"045177686";"81985732975";5;1.671,00
"045177686";"81986137761";11;2.503,63
"045177686";"984779278";16;1.053,45
"045186081";"1132295985";14;429.026,31
"068733089";"gocalvesluna@hotmail.com";3;13.120,25
"068733089";"goncalvesluna@hotmail.com";51;54.189,78
"068733089";"goncalvesluna@hotmail.com;osakatr.nfe2@bol.com.br";4;7.367,46
"068733089";"gonsalvesluna@hotmail.com";4;18.582,58
"068733089";"gonvalvesluna123@hotmail.com";55;18.520,59
"068733089";"gonvalvesluna@hotmail.com";14;4.963,35
"068770286";"PK_GALVAO@HOTMAIL.COM";1;155,17
"068770286";"biaguirao@biaguirao.com.br";1;37,42
"068770286";"comercial@biaguirao.com.br";3;11.245,00
"068770286";"comercial@biaguirao.com.br - diego.biaguirao@gmail.com";2;3.576,00
"068770286";"comercial@biaguirap.com.br";2;6.199,10
"068783507";"PASCHOALALBERTO@HOTMAIL.COM;transportesschmoeller@hotmail.co";2;17.839,21
"068783507";"abrasileiro@textilsantaines.com.br";2;82.088,10
"068783507";"paschoalalberto@hotmail.com";3;39.739,60
"068783507";"paschoalalberto@hotmail.com;enio@trsh.com.br; gisele@trsh.co";1;43.034,54
"068783507";"paschoalalberto@hotmail.com;financeiro@transportesschmoeller";8;62.452,54
"068783507";"paschoalalberto@hotmail.com;transportesschmoeller@hotmail.co";9;116.492,57
"068783507";"paschoaleduardo@hotmail.com";11;101.583,51
"068783507";"pedidos@feratex.com.br";4;46.473,12
"068807201";"L.I.PIANOS@HOTMAIL.COM";11;86.547,00
"068887558";"adlorena@hotmail.com";6;14.548,74
"068906366";"JOAQUIMISIDORO2011@GMAIL.COM";2;811,20
"068906366";"joaquimisidoro2911@gmail.com";117;88.320,49
"068906366";"joaquimisidoro@gmail.com";8;6.034,05
"068937083";"mlscomerciodecarnes@hotmail.com";153;307.299,00
"068937083";"mmlourdes63@gmail.com";49;61.279,97
"068945850";"andrecocacola@2009hotmail.com";30;7.924,90
"068945850";"bomleite.notasdisfcal@yahoo.com";5;3.029,40
"068945850";"notas.disfcal@bomleite.com.br";2;1.596,06
"068951400";"ARCORFESTACOMERCIAL@GMAIL.COM";2;4.276,00
"068951400";"ARLINDOARCOL@GMAIL.COM";1;310,20
"068951400";"ARLINDOCOMERCIALDAFESTA@GMAIL.COM;; fnoronhaf@hotmail.com;;f";1;3.163,24
"068951400";"COMERCIALNOVACRUZ@GMAIL.COM";5;23.724,10
"068951400";"FERNANDO ARCOL [fernandoarcol@gmail.com]";3;6.400,00
"068951400";"adriana.moreira@futuristababykids.com.br";8;167.730,00
"068951400";"adriana.moreira@futuristababykids.com.br; 88 M³ C/ PERCA 45";3;93.600,79
"068951400";"arlindoarcol@gmail.com";27;89.265,18
"068951400";"arlindocomercialdefestas@gmail.com";2;14.114,13
"068951400";"arlindocomercialfestas@gmail.com";1;9.876,78
"068951400";"comecialnovacruz@gmail.com";1;3.879,01
"068951400";"comercialnovacruz@gmail.com";43;448.165,70
"068951400";"comercialnovacruz@gmail.com;";3;11.428,81
"068951400";"comercialnovacruz@gmail.com;jlamorimrepresentacoes@yahoo.com";3;17.049,83
"068951400";"comercialnovacruz@gmail.com;osakatr.nfe2@bol.com.br";1;70.931,08
"068951400";"comercialnovacruz@gmail.com;zolerepres@hotmail.com";1;1.668,90
"068951400";"comerialnovacruz@gmail.com";1;5.808,90
"068951400";"comprasarcol@hotmail.com";2;6.966,32
"068951400";"criscordeiro 02@hotmail.com";2;23.174,31
"068951400";"criscordeiro_02@hotmail.com";1;19.003,99
"068951400";"esquinaipam@uol.com.br";7;17.084,90
"068951400";"faturamentorecebimento01@gmail.com";2;15.904,19
"068951400";"fernandoarcol@gmail.com";4;29.151,36
"068951400";"fernandocomercialdefestas@gmail.com";2;11.221,08
"068951400";"jardim.compras58@gmail.com";1;1.315,63
"068951400";"lojaofestas@hotmail.com";3;22.199,60
"068951400";"nfe@cristianovastima.com.br";2;18.205,41
"069055602";"tattoamanope@gmail.com";1;1.512,00
"069229023";"@";3;48.258,00
"069229023";"ANDREFIACAO@HOTMAIL.COM";1;35.000,00
"069229023";"MOSQUITEIRO.SAOJOSE@HOTMAIL.COM;nfe.saida@branyl.com.br";1;25.650,00
"069229023";"comercial@peixotogoncalves.com.br";1;32.633,25
"069229023";"faturamento@suvicor.com.br";2;11.578,29
"069229023";"joselane20@gmail.com";2;31.510,30
"069229023";"joselane20@gmail.com;enio@trsh.com.br; gisele@trsh.com.br; e";1;28.182,00
"069229023";"nfe@jordaomorais.com.br";27;387.516,26
"069229023";"rafael@feratex.com.br";20;144.645,35
"069229023";"rivania@gso.com.br";13;756.344,78
"069229023";"stelio.representante@gmail.com";1;967,41
"069229023";"uqpcostas@gmail.com";1;1.489,00
"045186081";"1133295985";5;115.200,48
"045186081";"551132295985";2;37.103,33
"045186081";"8137216764";6;132.343,78
"045186081";"8137451300";2;41.566,20
"045186081";"8137451330";3;76.560,99
"045205302";"30209896";1;272,00
"045205302";"8130208080";2;783,40
"045205302";"8130209896";12;7.086,10
"045205302";"8131109896";3;7.720,00
"045205302";"8135195392";9;5.518,00
"045205302";"81963464703020";3;1.134,00
"045205302";"81996346470";5;6.679,94
"045205302";"96346470";4;1.217,15
"045206619";"1149400087";1;55.594,27
"045206619";"8738512881";1;159,17
"045280851";"8137234758";7;21.947,86
"045287279";"8196452270";2;4.900,00
"045401314";"08136191517";1;4.670,00
"045543968";"36871319";21;13.302,20
"045543968";"36871369";2;1.368,96
"045543968";"8136871319";32;25.652,61
"045543968";"8136871654";2;2.587,46
"045543968";"8183025328";11;1.692,49
"045543968";"8188219619";36;19.492,70
"045543968";"81998219619";12;5.163,11
"045543968";"88219619";15;3.128,47
"045543968";"988219619";30;15.227,98
"045676682";"8900000000";1;1.002,00
"045878633";"34248585";1;612,00
"045878633";"8134248585";29;220.103,56
"045878633";"8134249585";2;31.987,95
"045973628";"37411137";1;1.680,00
"045973628";"8137411805";46;620.833,30
"045973628";"8137412931";30;369.253,65
"045973628";"8137413546";18;199.151,29
"046170103";"08135256844";2;4.000,00
"046170103";"8135256844";9;6.615,42
"046257063";"8135261887";8;23.736,31
"046257063";"8188283529";5;10.936,32
"046257063";"8198828352";7;17.762,27
"046257063";"81988283529";2;2.465,24
"046257063";"81999834320";7;15.130,89
"046257063";"94108439";6;7.762,50
"046374370";"08186210828";5;6.234,86
"046374370";"1986210828";2;3.987,61
"046374370";"8186210828";24;46.233,36
"046374370";"86210828";10;16.971,87
"046374370";"986210828";104;126.165,64
"046440267";"81995658785";5;62.879,32
"046594906";"8198842530";5;26.884,88
"046596275";"8194349875";101;2.391.422,23
"046621059";"33426776";1;748,85
"046621059";"8198727579";2;3.709,00
"046621059";"81987275798";2;383,05
"046621059";"985956187";3;3.365,15
"046621059";"987275798";2;2.154,60
"046841687";"81996570445";1;3.185,04
"046971203";"00000000";27;18.706,68
"046971203";"8133770809";2;7.407,18
"046971203";"81996744953";1;6.750,00
"046971203";"996744953";7;46.046,00
"047026626";"8192626917";1;2.800,15
"047127813";"008199733047";1;94.290,40
"047127813";"81997330479";2;6.947,85
"047679506";"8181922831";7;1.067,76
"047679506";"8187733171";10;1.710,48
"047698055";"4530275620";6;169.650,00
"047698055";"8100000000";1;31.300,00
"047698055";"8130321334";13;264.020,00
"047698055";"8130758786";2;52.000,00
"048204102";"8134611197";1;4.231,70
"069377308";"pedrol.neto@gmail.com";1;48.409,17
"069431280";"clubedopetdistribuidor@gmail.com";4;3.835,13
"069431280";"financeiro@speedshopsistemas.com.br";1;313,12
"069445400";"ELETROJAM_COMERCIAL@HOTMAIL.COM";2;2.557,12
"069445400";"EVELLYN.ROBERTA@OUTLOOK.COM.BR";8;39.234,62
"069445400";"evellyn.roberta@outlook.com.br";4;4.257,44
"069464707";"AGURYLANDIA123@HOTMAIL.COM";1;1.475,70
"069464707";"agurilandia123@hotmail";1;2.210,56
"069464707";"agurilandia123@hotmail.com";79;38.272,16
"069464707";"agurilandia123@hotmail.com;; carlosfestas@uol.com.br; festas";1;6.568,68
"069464707";"artsomeletronica@hotmail.com;sac@rstransportes.com";11;40.144,17
"069464707";"clientes.fal@alimentos.ind.br";27;5.249,20
"069464707";"samara.monica@hotmail.com";1;6.609,68
"069464707";"samaralvino@hotmail.com";1;2.752,75
"069468010";"AIGCONTABILIDADE@UOL.COM.BR";1;13.000,00
"069468010";"gotaperfumada06@hotmail.com";1;1.935,01
"069469849";"lucasxsouza6@gmail.com";2;1.239,05
"069469849";"lucasxsouza8@gmail.com";2;19.684,04
"069527806";"K@YAHOO.COM";33;43.782,15
"069527806";"KATIACARDOSO@HOTMAIL.COM";8;18.633,04
"069527806";"KI@YAHOO.COM";30;61.131,10
"069527806";"helenosilvaluiz@gmail.com";4;12.712,05
"069550026";"altemirvictor@hotmail.com;juarez.transportes@hotmail.com;san";3;138.930,00
"069550026";"pauloaltemir@hotmail.com";2;2.970,00
"069558949";"ANGELICASANTOS3602016@GMAIL.COM";1;397,99
"069558949";"angelicasantos3602016@gmail.com";10;2.925,77
"069558949";"angelicasantose3602016@gmail.com";6;3.686,89
"069558949";"granjasbijgfrios@gmail.com";1;1.280,00
"069560412";"KARIERS@HOTMAIL.COM";1;3.039,60
"069560412";"contato@sanobre.com.br";51;44.849,80
"069560412";"kariers@hotmail.com";3;5.542,70
"069560412";"karies@hotmail.com";2;2.958,62
"069584192";"KLEBER28POWER@YAHOO.COM.BR";3;756,74
"069584192";"kleber28power@yahoo.com";1;121,94
"069584192";"kleber28power@yahoo.com.br";8;6.998,01
"069643113";"CGCUCHOA74@HOTMAIL.COM";1;496,10
"069643113";"CGCUCHOA@HOTMAIL.COM";4;12.981,47
"069643113";"cgcuchoa74@hotmail.com";15;19.994,13
"069742286";"bia.souza79@hotmail.com";3;17.544,47
"069742286";"bia.souza79@hotmail.com;dinizrepresentacoes2010@hotmail.com";12;97.626,24
"069748802";"JOAOJUNIOR.TECIDOS@GMAIL.COM";6;262.934,79
"069748802";"ademilsondiniz@hotmail.com";5;34.225,76
"069748802";"joaoajunior.tecidos@gmail.com";2;42.949,06
"069748802";"joaojunior.tecidos@gmail.com";8;24.037,08
"069748802";"malhaslupe@hotmail.com";3;3.746,51
"069748802";"paulo@vasconcelosemorais.com.br";1;2.113,28
"069748802";"pedroheberton@hotmail.com";1;36.848,86
"069748802";"pedroheberton@hotmail.com;cfontes@hotlink.com.br";1;35.291,78
"069750386";"DOUGLASDRNET@GMAIL.COM";3;84.283,68
"069750386";"babo@tpa.com.br";2;18.054,00
"069750386";"gramaturatextil@gmail.com";1;2.289,84
"069750386";"levi@timeexpress.com.br";1;5.407,11
"069750386";"tacianewoliveira@hotmail.com;campinense.sp@campinense.com.br";3;556.236,70
"069750386";"tacianewoliveira@hotmail.com;rodrigo.misan@adar.com.br";4;675.923,36
"069755000";"JHCONFEC@GMAIL.COM";17;620.079,80
"069755000";"bruno13mauricio@hotmail.com";111;1.963.745,37
"069755000";"jhconfc@gmail.com";19;618.943,61
"069755000";"jhconfec@gmail.com";29;768.014,23
"069755000";"jhconfec@gmail.com;luga_transportes_sp@outlook.com.br";1;33.707,60
"069755000";"jhconfeccao@gmail.com";1;8.240,00
"069755000";"leulorep@yahoo.com.br";8;264.310,38
"069755000";"marcos-apbarros@hotmail.com";6;46.414,42
"069755000";"nfe@globalworld.com.br";1;7.408,80
"069967288";".";14;357.200,00
"069967288";"MOAGEIRA-BRASIL@BOL.COM.BR";3;85.048,20
"069967288";"atacadao.sp@hotmail.com";1;11.000,00
"069967288";"avefortracoes@hotmail.com";3;43.515,80
"048799025";"8196472350";11;17.821,80
"048799025";"9996472350";11;2.991,52
"048931667";"8191586247";13;16.639,21
"048931667";"8194670421";3;7.556,83
"048931667";"81991586247";12;48.785,45
"048931667";"81994670421";6;9.434,19
"048989312";"8137238432";3;4.974,00
"049011006";"08136421404";3;5.819,34
"049011006";"8135438008";8;25.243,31
"049011006";"8136421402";1;8.771,64
"049011006";"8136421404";3;11.993,32
"049011006";"8136421411";1;3.777,60
"049011006";"81989417776";3;8.482,20
"049011006";"8199911558";1;2.213,40
"049045830";"08134428483";17;12.460,16
"049045830";"08187822282";70;70.437,62
"049045830";"081987822282";31;12.592,68
"049045830";"1987822282";26;10.896,10
"049045830";"8134425976";24;15.588,69
"049045830";"8134428483";67;16.559,58
"049045830";"8183577704";7;2.387,00
"049045830";"8187822282";50;9.865,96
"049045830";"81984962835";31;33.107,48
"049045830";"81987822282";19;6.763,43
"049045830";"87822282";29;7.314,06
"049045830";"987822282";13;5.304,17
"049123220";"30385005";11;75.544,50
"049123220";"8130385005";1;1.693,40
"049123220";"8132242828";15;50.938,53
"049123220";"8132245752";1;1.056,00
"049123220";"8132245757";1;1.071,73
"049123220";"8133018201";119;368.084,64
"049123220";"8196583373";2;5.244,00
"049123220";"8333018201";2;5.425,00
"049276050";"8133261357";2;1.300,00
"049276050";"81987301716";1;1.735,00
"049464132";"81981070779";17;38.903,54
"049464132";"8198531997";8;8.084,40
"049493310";"8791639405";11;30.814,30
"049493310";"87991317128";3;5.835,02
"049493310";"87991639405";9;22.065,79
"049551370";"30526230";32;21.305,69
"049551370";"30526234";9;2.267,00
"049551370";"81000000000";4;1.215,00
"049551370";"8184483658";10;10.481,45
"049551370";"81984483658";79;80.378,98
"049551370";"984483658";27;27.317,27
"049592564";"81035256584";1;4.335,48
"049592564";"8135198404";2;6.437,00
"049592564";"8135256584";13;41.528,52
"049592564";"8198763766";2;1.843,92
"049592564";"81987637666";4;11.093,82
"049624601";"0030380920";2;689,10
"049624601";"081994648453";1;5.030,80
"049624601";"30055991258349";6;3.332,50
"049624601";"32241284";3;4.468,31
"049624601";"34420510";3;945,00
"049624601";"8130380920";3;758,21
"049624601";"8132241284";26;18.489,14
"049624601";"8134420510";5;2.103,61
"049624601";"8181996881404";9;5.125,99
"049624601";"8196881404";11;11.323,64
"049624601";"81998027225";1;2.290,00
"049624601";"88666257";6;3.064,47
"049812866";"0816215248";1;1.092,96
"049812866";"8136215241";1;852,82
"049812866";"8136215248";7;17.726,32
"049812866";"81994446860";1;676,60
"049955624";"8132653932";2;3.216,00
"049955624";"8137212650";48;127.297,40
"049955624";"8199854440";1;350,00
"050046837";"8132562541";4;12.395,20
"050046837";"8195457595";1;950,80
"050046837";"81988313915";1;1.464,49
"050046837";"8198831392";3;3.830,40
"050046837";"81988313925";24;33.532,90
"050046837";"81988813925";13;13.991,05
"050046837";"81995457595";1;2.647,40
"050046837";"819995457595";2;2.839,70
"050046837";"88313925";3;3.058,32
"050067087";"81987918020";2;3.111,50
"050067087";"987918020";3;5.375,80
"050135694";"8199110791";1;45.960,45
"050164791";"34223617";2;1.200,51
"069967288";"casa.campo308@gmail.com.br";7;40.146,15
"069967288";"gilson_25@hotmail.com";24;516.341,00
"069967288";"louranna@hotmail.com";2;35.489,24
"070044783";".";4;86.800,00
"070069182";"FIOTECIDOS@GMAIL.COM;transportesschmoeller@hotmail.com";1;4.690,84
"070069182";"LEORADICAL2017@HOTMAIL.COM;operacional@watexlog.com.br";1;19.664,00
"070069182";"cmbcomercialmb@gmail.com;rodrigo.misan@adar.com.br";4;74.640,84
"070069182";"escritorio@vasconcelosemorais.com.br";2;22.592,54
"070069182";"faturamento@jolever.com.br";5;28.495,76
"070069182";"fiotecidos@gmail.com";32;680.993,99
"070069182";"nfe@jordaomorais.com.br";1;27.650,00
"070071322";"@SOLICITAR";1;19.000,00
"070071322";"CONTABIL@UNITEXTIL.COM.BR";1;23.014,32
"070071322";"FIOTECIDOS@GMAIL.COM;transportesschmoeller@hotmail.com";1;4.668,52
"070071322";"faturamento@jolever.com.br";7;127.732,50
"070071322";"fios@texfio.com.br";2;45.980,00
"070071322";"fios@texfio.com.br; carlos@texfio.com.br";1;23.014,32
"070071322";"fiotecidos@gmail.com";1;19.688,21
"070071322";"malhas@jolever.com.br";2;36.261,51
"070071322";"nfe@jordaomorais.com.br";7;122.396,74
"070071918";"SODIJANE@HOTMAIL.COM;operacional@watexlog.com.br";2;12.014,60
"070071918";"fernandacm2008@hotmail.com;cdccargas@cdccargas.com.br";8;216.630,99
"070071918";"mj.nascimento2014@bol.com.br";2;43.130,00
"070071918";"nfe@jordaomorais.com.br";11;156.058,61
"070071918";"pedro.280396@hotmail.com";8;76.427,90
"070071918";"sodijane@hotmail.com;cdccargas@cdccargas.com.br";3;20.885,96
"070071918";"valtexloja@gmail.com";1;7.500,00
"070071918";"wayz1102@gmail.com";2;5.040,00
"070108420";"comercialtarumaeireli@gmail.com";10;110.419,03
"070108420";"ericanb10@hotmail.com";1;6.000,00
"070145385";"aller_francisco@hotmail.com";1;998,10
"070145385";"roberta@hotmail.com";1;212,45
"070164177";"moises.messias2@hotmail.com";2;14.865,56
"070164177";"pedrosasupermercado@yahoo.com.br";1;210,00
"070173915";"camillalobo1@hotmail.com";3;1.252.547,00
"070173915";"marcelo.santos@agrinlog.com";2;1.600,00
"070200238";"bebidasguararapes2016@gmail.com";6;101.250,00
"070200238";"bebidasguararrapes2016@gmail.com";2;146.289,60
"070231893";"aloysiosenna@gmail.com";295;1.710.851,02
"070234132";"aloysiosenna@gmail.com";28;207.920,00
"070234132";"produtosparari@hotmail.com";7;475.124,00
"070234132";"produtosparari@hotmail.com;contasapagar@transvilhena.com.br";1;13.560,00
"070261024";"CLAUDETE@ALAPLAST.COM.BR";1;7.148,40
"070261024";"ig@com.br";1;1.721,00
"070280754";"TRCAMILA11@GMAIL.COM";3;4.781,34
"070280754";"TRCAMILA11@GMAIL.COM;IVANIZA@FREITASVAREJO.COM.BR";1;993,60
"070280754";"oalmeidarp@hotmail.com";1;3.457,57
"070280754";"trcamila11@gmail.com";19;49.747,98
"070280754";"trcamila11@gmail.com;usualbrinquedos@hotmail.com";1;2.326,35
"070280754";"trcamila11gmail.com";1;2.521,17
"070297304";"FALTA@HOTMAIL.COM";2;2.304,00
"070297304";"NF.CLIENTES@QUALYFRIOS.COM.BR";13;5.422,95
"070297304";"claudiolirab2013@hotmail.com";58;283.453,92
"070297304";"josaiassoares@gmail.com";6;2.071,10
"070297304";"n.clientes@qualyfrios.com.br";4;986,77
"070316880";"OTICABETANIA@GMAIL.COM";9;46.861,15
"070316880";"OTICABETANIA@GMAIL.COM;vix.emisao04@braspress.com.br";1;3.151,35
"070316880";"beethowemataide@gmail.com";1;890,00
"070337101";"tcsaojose@oi.com.br";1;36.198,69
"070362300";"PRIMO_CADS@HOTMAIL.COM";15;995.400,00
"070366632";"@";10;330.820,27
"070366632";"METRALLI_2008@HOTMAIL.COM";1;2.319,22
"070366632";"a";1;56.409,39
"070366632";"cadastro@nicolettitextil.com.br";5;112.419,99
"070366632";"delfim@parnassa.com.br";2;405.211,15
"070366632";"elifsilva2017@outlook.com";7;153.837,72
"070366632";"gkellynew@gmail.com";4;33.157,43
"070366632";"gkellynew@gmail.com;rallytransportes2010@hotmail.com";1;7.613,10
"070366632";"metralli_2008@hotmail.com";3;246.499,99
"070366713";"douglasdrnet@gmail.com";11;227.976,98
"070366713";"emiliaomenaandradeconf@gmail.com";2;196.221,57
"070366713";"emiliaomenaandradeconf@gmail.com;rodrigo.misan@adar.com.br";3;304.764,80
"070507554";"MARIACHIQUINHA10@GMAIL.COM";1;1.494,13
"070507554";"mariachiquinha01@hotmail.com";22;57.036,61
"070507554";"mariachiquinha01@hotmail.com;osakasp.goret@uol.com.br";1;2.409,45
"070507554";"mariachiquinha01@hotmail.com;tatiana.granco@galzerano.com.br";1;3.326,50
"070507554";"mariachiquinha10@hotmail.com";1;1.236,96
"070507554";"ricardo.augusto@hotmail.com";2;2.833,51
"070554714";"ef9773204@gmail.com";1;3.153,97
"070554714";"ef9773204@gmail.com;recepcao.spo@rapidofigueiredo.com.br";4;99.372,08
"070597952";"Aboy_Ditongo@hotmail.com;ca@gmail.com";2;226.971,71
"070597952";"Aboy_Ditongo@hotmail.com;veroni.adllogistica@gmail.com";8;476.316,44
"070597952";"CRISTOVAOSOUZA@HOTMAIL.COM";16;170.925,20
"070597952";"HENRIQUE@HTLOG.COM.BR";7;280.832,74
"070597952";"aboy_ditongo@hotmail.com";20;1.482.162,36
"070597952";"claudiusilva@hotmail.com";10;514.502,53
"070597952";"cristovaosousa@hotmail.com;comercial1@emitex.com.br;transpor";7;333.342,89
