IE;CNPJ;RAZAO;SIT;ARRECADACAO;ENTRADAS;SAIDAS;REGIME;SEGM;MUNICIPIO;DRR;DATA-IE;CONTADOR
"064297004";"23332148000129";"ARTUR FERREIRA DA CRUZ MERCADINHO ME";"B";;;;"NORMAL";"SUPERMERCADOS";"RECIFE";"I";28/09/2015;
"064296296";"23331625000131";"ANABELLA ACESSORIOS INFANTIS LTDA ME";"A";1.398,00;49.501,29;195.633,25;"SIMPLES NACIONAL";"TECIDOS";"CARUARU";"II";28/09/2015;"JONAS EMANUEL SENA DA SILVA"
"064289168";"23339742000141";"JOAB URBANO PEREIRA EMBALAGENS EIRELI EPP";"C";;17.600,00;;"NORMAL";"VAREJO";"BEZERROS";"II";24/09/2015;
"064218490";"23275144000156";"ERLY LINS ROCHA MARQUES 03897910403";"A";637,09;472.226,75;;"SIMEI";"VAREJO";"RECIFE";"I";21/09/2015;"REGINALDO ELIAS DE SANTANA"
"064191869";"19559963000239";"L K A RIBEIRO COMERCIO ME";"S";;67.668,40;1,00;"NORMAL";"TECIDOS";"PETROLINA";"III";18/09/2015;"ROSIMERE MARIA DE FRANCA FERREIRA"
"064146480";"23245198000179";"ERINALDO CANDIDO FERREIRA 82319472487";"A";3.000,80;117.905,37;;"SIMEI";"MATERIAL DE CONSTRUCAO";"RECIFE";"I";15/09/2015;
"064067696";"23198022000103";"MAYARA PEREIRA DE AQUINO 07038929402";"A";4.560,20;176.097,28;;"SIMEI";"TECIDOS";"EXU";"III";08/09/2015;"ANA ELMA DE ALENCAR PAGEU"
"064032981";"23224102000196";"WILLIAN DE MELO LOPES 08683835464";"B";;256.208,06;;"NORMAL";"VAREJO";"JABOATAO DOS GUARARAPES";"I";08/09/2015;"ELAINE JOSE DO NASCIMENTO"
"063998602";"23201868000155";"COMERCIAL VITORIA COMERCIO DE TECIDOS EIRELI";"A";70.462,89;5.283.835,12;1.510.633,93;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";03/09/2015;"ERICKSON RODRIGUES DE ANDRADE"
"063955385";"23156638000111";"IRAILSON BARROS FERNANDES 01091677409";"A";830,81;90.301,60;;"SIMEI";"INDUSTRIA";"CARUARU";"II";01/09/2015;"ANA VALERIA SANTOS DE SOUZA SILVA"
"063955032";"23156352000136";"DJANCA DE ANDRADE SANTIAGO 02961761336";"A";;401.260,29;;"SIMEI";"VAREJO";"TAMANDARE";"I";01/09/2015;
"063943450";"23150009000184";"JUSSARA PAIVA AMORIM 44259565400";"A";3,81;185.222,40;4.227,20;"SIMEI";"TECIDOS";"RECIFE";"I";01/09/2015;
"063911841";"23126750000100";"LUIZ PEDRO SOARES 38537818704";"A";779,59;332.651,07;34.600,00;"SIMPLES NACIONAL";"VAREJO";"OLINDA";"I";31/08/2015;
"063906252";"23122445000140";"EMANOEL FRANCA SILVA 71717978487";"A";12,05;216.046,00;;"SIMEI";"SUPERMERCADOS";"JABOATAO DOS GUARARAPES";"I";31/08/2015;
"063847493";"23091949000140";"ALBERTO ALVES DE ARRUDA 05451437483";"A";111,00;;832.402,00;"SIMEI";"TRANSPORTE";"ITAMBE";"I";27/08/2015;"JARDEL FELIPE DA SILVA"
"063828278";"23082213000105";"ROGERIO FERREIRA DO NASCIMENTO 07317313440";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";27/08/2015;
"063827204";"23081864000180";"LUCIA SANTIAGO DA SILVA 02872911464";"A";;105.339,08;;"SIMEI";"TECIDOS";"OLINDA";"I";27/08/2015;
"063812436";"23158624000137";"JR MATERIAL DE CONSTRUCAO - EIRELI EPP";"S";;;279.037,70;"NORMAL";"MATERIAL DE CONSTRUCAO";"RECIFE";"I";27/08/2015;"JOSIAS PEREIRA DE MORAES"
"063798182";"04739905000481";"M. E. L. ALVIM SOARES FILHO EIRELI ME";"A";6.985,07;282.052,28;7.230,90;"NORMAL";"TECIDOS";"CARUARU";"II";25/08/2015;"GILMAR ARAUJO DE OLIVEIRA"
"063755530";"23061313000155";"ROSINETE SALU DA SILVA RAMOS 75688697415";"A";1.026,79;133.636,21;;"SIMEI";"TECIDOS";"IGARASSU";"I";19/08/2015;
"063738872";"23051330000101";"WHELYO CASSIO OLIVEIRA ARARUNA 06203421456";"A";12,02;163.272,55;;"SIMEI";"TECIDOS";"CARUARU";"II";19/08/2015;
"063704463";"23028290000187";"MARIA CILENE TAMIRES DO NASCIMENTO COMERCIO ME";"S";781,17;1.281.694,55;;"NORMAL";"TECIDOS";"JABOATAO DOS GUARARAPES";"I";19/08/2015;
"063695880";"23095077000198";"COMERCIAL RIO VERDE LTDA";"C";;;;"NORMAL";"BEBIDAS";"RECIFE";"I";19/08/2015;
"063681749";"15680880000161";"PAULO SALVIANO DE SOUSA 08329563413";"A";;286.687,74;;"SIMEI";"VAREJO";"IPUBI";"III";17/08/2015;
"063680858";"23076884000163";"J. O. BASTOS DE OLIVEIRA - ME";"C";;;;"NORMAL";"SUPERMERCADOS";"CARPINA";"I";17/08/2015;"SIMONE FERNANDA BEZERRA PINHEIRO"
"063678950";"23074358000164";"LEANDRO OLIVIO DA CRUZ EPP";"B";;;;"NORMAL";"SUPERMERCADOS";"CAMUTANGA";"I";17/08/2015;
"063668050";"23053855000186";"JOEL FRANCISCO DA SILVA REFEICOES ME";"C";4.355,96;;465.500,50;"NORMAL";"ATACADO DE ALIMENTOS";"JABOATAO DOS GUARARAPES";"I";13/08/2015;"MARCOS PEREIRA DE SOUZA"
"063533987";"22969043000112";"MARILIA GABRIELLE MONTEIRO NERI 05978049408";"A";1.465,67;120.987,36;;"SIMEI";"TECIDOS";"RECIFE";"I";03/08/2015;
"063486962";"22942009000154";"GEOMAR JOSE FERREIRA DA COSTA JUNIOR 74242407491";"A";13,38;28.005,25;86.950,41;"SIMEI";"MATERIAL DE CONSTRUCAO";"JABOATAO DOS GUARARAPES";"I";03/08/2015;
"063472660";"22930763000174";"ISABELLA NERI CAVALCANTI 11278600469";"C";;;;"NORMAL";"TECIDOS";"CARUARU";"II";03/08/2015;
"063441195";"22927269000150";"JOSINEIDE LEANDRO DE FARIAS 01926265742";"A";92,93;511.219,18;;"SIMEI";"VAREJO";"CABO DE SANTO AGOSTINHO";"I";28/07/2015;
"063423618";"22917910000176";"IRAMAR MARIA DA SILVA 19297696449";"A";12,25;583.247,09;;"SIMEI";"BEBIDAS";"JABOATAO DOS GUARARAPES";"I";28/07/2015;
"063402530";"22903849000108";"VILMA PEREIRA DA SILVA CAVALCANTI 04757735430";"S";7.559,92;155.765,50;;"SIMPLES NACIONAL";"VAREJO";"JABOATAO DOS GUARARAPES";"I";28/07/2015;
"063387204";"22894309000105";"MARIA MADALENA MAGALHAES CABO 02993662430";"A";2.284,23;154.122,33;;"SIMEI";"TECIDOS";"PETROLINA";"III";28/07/2015;
"063385422";"22892273000120";"JAINY REGINA DOMINGOS RODRIGUES 09708019470";"A";665,60;95.653,70;;"SIMEI";"TECIDOS";"ITAMBE";"I";28/07/2015;"JARDEL FELIPE DA SILVA"
"063308517";"22861929000148";"RAFAEL DE CARVALHO SILVA 06737045480";"C";14,06;;181.110,50;"NORMAL";"VAREJO";"QUIPAPA";"II";21/07/2015;
"063066912";"22786817000170";"A BARROS DA SILVA DESCARTAVEIS EIRELI ME";"C";;;;"NORMAL";"INDUSTRIA DE ALIMENTOS";"RECIFE";"I";06/07/2015;
"063035103";"22729575000182";"WENDEL BATISTA DA SILVA 01450534406";"A";;207.919,64;;"SIMEI";"VAREJO";"RECIFE";"I";29/06/2015;
"063015250";"22702920000194";"JULIANA PEREIRA DA SILVA 70989756483";"C";;;;"SIMEI";"TECIDOS";"LAJEDO";"II";29/06/2015;
"062976338";"22688890000109";"RUBENS DAMASIO DE ARAUJO BISNETO 10186779410";"A";176,19;204.233,01;;"SIMEI";"VAREJO";"CARPINA";"I";22/06/2015;"ADEMIR JOSE DA SILVA"
"062975366";"22687947000155";"IDELBRANDO IVANILDO DA SILVA 10661543412";"B";8,69;172.468,84;;"NORMAL";"VAREJO";"PETROLINA";"III";22/06/2015;
"062974637";"22687478000174";"LEANDRO BATISTA DO NASCIMENTO 10687720427";"A";;;1.702.450,00;"SIMEI";"VAREJO";"RECIFE";"I";22/06/2015;
"062892908";"22641430000125";"EDILENE DE SOUZA SANTOS 06172486489";"A";4.817,75;163.135,33;;"SIMEI";"VAREJO";"RECIFE";"I";18/06/2015;
"062869922";"22625345000173";"REGINALDO JOSE DA SILVA 47784652453";"A";16,86;344.601,61;;"SIMEI";"VAREJO";"GRAVATA";"II";18/06/2015;"VICTOR HUGO DA SILVA CAMPOS"
"062814273";"15418517000172";"COMERCIAL DE ALIMENTOS VENTO DO LESTE LTDA  ME";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";16/06/2015;
"062768905";"22587390000180";"DANIELA DOS SANTOS SILVA 09268528410";"B";1,00;236.937,85;;"NORMAL";"VAREJO";"OLINDA";"I";08/06/2015;
"062757105";"22583800000115";"JOYCE MARIA DA SILVA GUEDES 03344236431";"A";13,63;118.127,16;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"ABREU E LIMA";"I";08/06/2015;"ELIZANGELA VANDERLEI DE LIMA"
"062749196";"22578576000173";"HEZRON LEITE DE ANDRADE 07629700490";"S";;543.933,14;;"SIMPLES NACIONAL";"INDUSTRIA DE ALIMENTOS";"IPUBI";"III";08/06/2015;"JOSEFA SAMARA SALUSTRIANO DA SILVA"
"062748971";"22578487000127";"CLAUDIA LEITE DE ANDRADE 90644336404";"A";8,04;201.292,57;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"IPUBI";"III";08/06/2015;
"062696998";"22575388000191";"STILO W Z LTDA ME";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";02/06/2015;
"062559222";"22492550000108";"VERONILDO ANTONIO DA SILVA 80951139487";"A";1,13;125.040,32;;"SIMEI";"TECIDOS";"TIMBAUBA";"I";26/05/2015;"ROSINALDO ANTONIO DA SILVA"
"062546597";"22484494000160";"EDNALVA PINTO MAGALHAES 77573358415";"A";3.517,84;129.146,57;;"SIMEI";"TECIDOS";"BELO JARDIM";"II";26/05/2015;
"062510568";"22519618000103";"J AUGUSTO OLIVEIRA LIMA EPP";"C";;;;"NORMAL";"BEBIDAS";"POMBOS";"II";26/05/2015;
"062489348";"13610953000385";"LOBO LOGISTICA LTDA";"A";93,50;5.100,00;;"NORMAL";"TRANSPORTE";"CABO DE SANTO AGOSTINHO";"I";20/05/2015;
"062435256";"22433558000101";"MONICA BERNARDO DA SILVA 06192889490";"A";710,60;122.037,95;;"SIMEI";"VAREJO";"RECIFE";"I";18/05/2015;
"062326716";"22366364000122";"MARIA GABRIELA PINHEIRO 03885073498";"S";3,39;236.984,77;;"SIMPLES NACIONAL";"VAREJO";"PAULISTA";"I";14/05/2015;
"062309200";"19877621000186";"SANTANA E SILVA VEST NORT TEXTIL LTDA ME";"C";22.223,75;810.796,87;119.004,16;"NORMAL";"TECIDOS";"BREJO DA MADRE DE DEUS";"II";12/05/2015;
"062308491";"22417551000198";"FRANCISCO CAETANO ALUMINIO";"C";400,57;27.975,84;600,00;"SIMPLES NACIONAL";"ATACADO";"CABO DE SANTO AGOSTINHO";"I";12/05/2015;"SEBASTIAO CLEMENTE DOS SANTOS FILHO"
"062147978";"22288017000129";"MOACIR JOSE DE SANTANA FILHO 08326086452";"A";2.418,70;142.580,29;;"SIMEI";"VAREJO";"RECIFE";"I";27/04/2015;
"062141180";"22295581000179";"RICARDO JOSE CLEMENTE LINS 11360852468";"A";12,94;121,94;178.619,09;"SIMEI";"VAREJO";"RECIFE";"I";27/04/2015;
"062115006";"22284341000179";"DEYVESON BERTO BEZERRA 10465874479";"A";346,56;147.402,58;;"SIMEI";"VAREJO";"IGARASSU";"I";24/04/2015;"MOACIR JOSE DOS SANTOS"
"062088190";"22266147000160";"ACIONE SANTOS DE OLIVEIRA ARAUJO 69786860500";"A";;242.604,76;;"SIMEI";"VAREJO";"JATOBA";"III";24/04/2015;
"062072862";"22254046000170";"JOSE ANTONIO BALBINO 07536313420";"C";3,06;9.185,30;120.240,05;"NORMAL";"INDUSTRIA";"RECIFE";"I";24/04/2015;
"062037102";"22309622000139";"RAIMUNDA MARIMA PEREIRA ALEXANDRE";"C";;;;"NORMAL";"TECIDOS";"PETROLINA";"III";23/04/2015;"GILVAN RODRIGUES DA CRUZ"
"062032801";"22305689000103";"DIAS SANTOS COMERCIO, IMPORTACAO E EXPORTACAO LTDA";"A";758,48;1.569.113,56;13.140.301,42;"NORMAL";"BEBIDAS";"CABO DE SANTO AGOSTINHO";"I";23/04/2015;"ELZA MARIA JOSE DE SANTANA"
"062006720";"22253965000129";"JOSELITO BEZERRA MODA FEMININA EIRELI ME";"C";3.315,67;35.122,81;;"NORMAL";"TECIDOS";"RECIFE";"I";15/04/2015;"MARIA DE FATIMA XAVIER DE ANDRADE"
"061941174";"22191782000126";"RENATO FERREIRA DA SILVA 09556461469";"A";;238.937,41;;"SIMEI";"VAREJO";"PAULISTA";"I";14/04/2015;
"061843750";"02016260000776";"R Z AFRETAMENTOS E MODA EIRELI";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";01/04/2015;"FLAVIO CESARIO DE BARROS"
"061833363";"22147431000118";"PEDRO AUGUSTO DOS SANTOS 10312416474";"A";;132.151,35;;"SIMEI";"VAREJO";"JABOATAO DOS GUARARAPES";"I";30/03/2015;
"061765937";"22151389000109";"SIC SOLUCOES INTELIGENTES DE CONSTRUCAO LTDA";"C";;;19.195,78;"NORMAL";"INDUSTRIA";"RECIFE";"I";30/03/2015;
"061698482";"22074763000110";"MARIA LUCIA GALDINO DE ANDRADE 79575153472";"A";16,04;171.998,79;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"ITAMBE";"I";23/03/2015;
"061657026";"22093432000127";"CAMISARIA TEZ EIRELI EPP";"S";83,79;15.465,29;122.925,34;"NORMAL";"TECIDOS";"TAQUARITINGA DO NORTE";"II";20/03/2015;"BRUNO TAVARES DE SANTANA"
"061641618";"22072374000155";"LOJAO NOVO LAR LTDA EPP";"S";8.906,67;307.297,07;;"NORMAL";"TECIDOS";"ARACOIABA";"I";18/03/2015;"NELSON GOMES DA SILVA JUNIOR"
"061602639";"22031360000193";"MARISA MARIA DO NASCIMENTO QUEIROZ 64995372415";"A";3.519,70;93.540,53;;"SIMEI";"INDUSTRIA";"JABOATAO DOS GUARARAPES";"I";17/03/2015;
"061569402";"22010671000176";"DILMAR JOSE DOS SANTOS 85657395468";"A";509,09;161.832,05;;"SIMEI";"TECIDOS";"RECIFE";"I";17/03/2015;"MARCELO CESAR RIBEIRO CAMPOS"
"061552194";"22055211000164";"I. A. DA SILVA ARTIGOS DO VESTUARIO E ACESSORIOS";"C";;594,75;;"NORMAL";"TECIDOS";"RECIFE";"I";16/03/2015;"VIVIANE CRISTINA CARNEIRO DA SILVA"
"061494992";"21981305000100";"A. M. DA SILVA COMERCIO DE AVES ME";"A";4.141,70;1.042.100,69;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"JABOATAO DOS GUARARAPES";"I";10/03/2015;"CLEBSON MANOEL GOMES DOS SANTOS"
"061479179";"21968443000140";"JOSE EUGENIO BEZERRA DE MELO 94807396404";"A";222,71;90.023,39;;"SIMEI";"VAREJO";"CHA GRANDE";"II";10/03/2015;"CICERO JOSE DA SILVA"
"061474967";"21964831000153";"MARIA ANGELICA DA SILVA 25673424434";"A";9,38;130.702,35;;"SIMEI";"VAREJO";"RECIFE";"I";10/03/2015;
"061437506";"21976109000139";"NATHALIA FRANCO REGO ARAUJO CONFECCOES ME";"C";;1.083,75;14.655,50;"NORMAL";"TECIDOS";"CARPINA";"I";04/03/2015;"MARIA ANUNCIADA FERREIRA DA SILVA"
"061290483";"21855215000164";"DANIEL PEREIRA DA SILVA 77320760444";"A";;135.685,40;;"SIMEI";"MATERIAL DE CONSTRUCAO";"ABREU E LIMA";"I";25/02/2015;
"061003689";"21758753000130";"REGINALDO BERNARDINO DE SENA FILHO 04997109401";"A";2.105,89;340.008,22;;"SIMEI";"VAREJO";"CORTES";"I";02/02/2015;"MAYSA GALDINO DA SILVA"
"060918730";"21725707000135";"CRISTINA TENORIO DA SILVA 04138046402";"S";16,00;298.284,34;;"SIMPLES NACIONAL";"VAREJO";"RECIFE";"I";26/01/2015;
"060833904";"21683708000164";"MICHELLY MARIA DA SILVA GALVAO VIEIRA 00868877425";"A";16,14;132.030,29;;"SIMEI";"VAREJO";"JATAUBA";"II";20/01/2015;
"060821655";"21678282000150";"ISMAEL SOARES DA SILVA 02192974442";"S";111,25;197.887,41;;"SIMPLES NACIONAL";"VAREJO";"ESCADA";"I";20/01/2015;"JESSE DA SILVA MACHADO"
"060736380";"21646634000196";"IVANILDO CORREIA DA SILVA 03887623495";"A";3.554,34;169.582,27;;"SIMEI";"VEICULOS";"OROBO";"I";12/01/2015;
"060735732";"21646473000130";"ELIZANGELA F GOMES VESTUARIO ME";"A";;2.579,61;;"SIMEI";"TECIDOS";"RECIFE";"I";12/01/2015;
"060725265";"21640429000113";"ALBA VALERIA DOS SANTOS 04859168437";"A";1.070,52;191.547,43;;"SIMEI";"VAREJO";"CABO DE SANTO AGOSTINHO";"I";12/01/2015;"JANSEN ANDRE DOS SANTOS"
"060671319";"21649375000157";"ELMS ARTESANATOS LTDA ME";"S";8.543,05;97.336,03;;"SIMPLES NACIONAL";"VAREJO";"RECIFE";"I";09/01/2015;"CARLOS JOSE LEITE SILVA JUNIOR"
"060646128";"21489104000181";"G P DA SILVA TECIDOS ME";"C";2.112,55;489.281,88;20.000,00;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";05/01/2015;
"060515457";"21561005000163";"JAILTON BATISTA DA SILVA 08552110407";"A";3,72;152.993,50;;"SIMEI";"VAREJO";"SAO JOSE DA COROA GRANDE";"I";15/12/2014;
"060326646";"21470206000155";"GLAUCO ARAUJO AZEVEDO 05159284451";"A";;20.157,30;112.083,04;"SIMEI";"INDUSTRIA DE ALIMENTOS";"PETROLINA";"III";01/12/2014;
"060286326";"21476479000107";"COMERCIAL JANGAMAR DE ALIMENTACAO LTDA ME";"S";834,06;2.720.532,32;;"NORMAL";"ATACADO DE ALIMENTOS";"PAULISTA";"I";27/11/2014;"CYBELLE CORDEIRO CALADO"
"060277173";"13771459000130";"CRISTIANE DE ANDRADE LAURENTINO ME";"S";;;;"NORMAL";"ATACADO DE ALIMENTOS";"RECIFE";"I";25/11/2014;"CRISTIANE DE ANDRADE LAURENTINO"
"060273500";"21453872000185";"IGOR VENUS DA SILVA 10672534401";"C";;;107.607,00;"NORMAL";"TECIDOS";"CARUARU";"II";24/11/2014;
"060145005";"21398390000170";"M J ARRUDA DE ALBUQUERQUE RESTAURANTE";"A";;18.195,27;97.948,80;"SIMPLES NACIONAL";"VAREJO";"CARUARU";"II";17/11/2014;
"060063378";"21356863000176";"CAROLINE PEREIRA DREYER DINU 09560635433";"A";6,11;4.428,00;;"SIMEI";"TECIDOS";"RECIFE";"I";14/11/2014;
"059998121";"21347452000114";"CARUARU MINERACAO LTDA";"S";;;;"NORMAL";"INDUSTRIA";"CARUARU";"II";11/11/2014;"JOBSON MYKAEL RODRIGUES BATISTA"
"059988401";"21363706000198";"GENILSON DE OLIVEIRA - EMPREENDIMENTOS ALIMENTICIOS, COMERCIAIS E SERVICOS ME";"C";42.696,39;14.799.739,98;17.763.300,83;"NORMAL";"ATACADO DE ALIMENTOS";"LAGOA DO CARRO";"I";07/11/2014;
"059975423";"03740426000250";"TOK STAR INDUSTRIA E COMERCIO DE CONFECCOES LTDA ME";"A";;7.250,00;103.295,00;"SIMPLES NACIONAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";06/11/2014;"JOSE LUCIANO DA COSTA GOIS"
"059817437";"21296036000134";"ISAAC CARLOS DE OLIVEIRA ME";"S";;714.817,46;2.178.506,62;"NORMAL";"TECIDOS";"SURUBIM";"II";27/10/2014;"ARIANE MANUELA SANTOS DE SOUZA SILVA FARIAS"
"059736780";"21224520000158";"JOSIDENE CANDIDO PESSOA 02930659424";"A";16,15;113.002,05;;"SIMEI";"TECIDOS";"JABOATAO DOS GUARARAPES";"I";20/10/2014;
"059702966";"21232353000197";"L C V DA ROCHA PASCHOAL PANOS EIRELI ME";"A";16.804,84;1.797.498,08;232.965,95;"SIMPLES NACIONAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";16/10/2014;"RAFAELA DE ALMEIDA CHAVES"
"059699051";"18623528000182";"A. S. FERREIRA COMERCIO MERCADO EIRELI ME";"C";;1.086.627,45;279.423,02;"NORMAL";"SUPERMERCADOS";"VITORIA DE SANTO ANTAO";"II";16/10/2014;"VENUS FERREIRA DA SILVA"
"059617187";"21161813000133";"PEDREIRA MUNDIAL LTDA";"C";;;;"NORMAL";"INDUSTRIA";"TIMBAUBA";"I";13/10/2014;
"059609168";"19825752000209";"D M F COMERCIO DE ALIMENTOS EIRELI";"B";691,20;1.395.300,62;1.014.731,20;"NORMAL";"BEBIDAS";"PETROLANDIA";"III";13/10/2014;"RAIMUNDA NONATA NERI DOS SANTOS"
"059606738";"20344336000260";"NATRIELLI RESTAURANTE E DELIVERY EIRELI";"S";208,38;1.002.744,89;62.090,18;"NORMAL";"VAREJO";"CABO DE SANTO AGOSTINHO";"I";09/10/2014;"MICHAEL OLIVEIRA DE ARAUJO"
"059455004";"21102549000167";"ADRIANA BASTOS D ALBUQUERQUE LIMA 93571631404";"A";2.344,71;132.279,85;;"SIMEI";"VAREJO";"PETROLINA";"III";29/09/2014;
"059404868";"21108324000118";"FRANCISCO R DA SILVA PECAS E ACESSORIOS ME";"C";537,69;18.900,65;;"NORMAL";"VEICULOS";"CABO DE SANTO AGOSTINHO";"I";25/09/2014;"MARIZA APARECIDA NASCIMENTO"
"059401680";"21107310000180";"M DO CARMO DE OLIVEIRA LATICINIOS ME";"C";;762.100,00;380.150,00;"NORMAL";"ATACADO DE ALIMENTOS";"LIMOEIRO";"I";25/09/2014;"JOAO CARLOS DA FONSECA"
"059375310";"21064855000156";"RAILSON OLIVEIRA DOS SANTOS 70081381484";"A";492,97;162.549,84;;"SIMEI";"VAREJO";"GOIANA";"I";24/09/2014;
"059347880";"21048406000114";"ARNALDO RODRIGUES BEZERRA 13476149404";"A";16,04;5.106,45;96.757,92;"SIMEI";"INDUSTRIA";"RECIFE";"I";24/09/2014;
"059310456";"21084159000101";"K B COMERCIO DE VESTUARIOS E ARTIGOS INFANTIS LTDA ME";"S";;;;"NORMAL";"TECIDOS";"OLINDA";"I";23/09/2014;"CLAUDIO CESAR ALVES DE SOUZA"
"059305371";"21061773000158";"CONFECCOES ALTINENSE LTDA";"A";1.877,62;1.201.898,00;1.570.721,00;"SIMPLES NACIONAL";"TECIDOS";"ALTINHO";"II";22/09/2014;"JOSE ROMERO DA SILVA MELO"
"059287535";"21055905000139";"RESTAURANTE PITANGA SABORES DA TERRA EIRELI ME";"S";1.588,52;300.956,95;;"SIMPLES NACIONAL";"VAREJO";"IPOJUCA";"I";18/09/2014;"AMARA MARLENE DOS SANTOS"
"059250615";"21019685000198";"NATALY CANUTO GOMES DA SILVA 06083694469";"A";1.147,02;86.618,47;;"SIMEI";"ATACADO DE ALIMENTOS";"JABOATAO DOS GUARARAPES";"I";15/09/2014;
"059198788";"21025107000164";"LIRA COMERCIO DE ROUPAS EIRELI ME";"S";1.054,37;563.660,56;33.123,00;"NORMAL";"TECIDOS";"CARPINA";"I";12/09/2014;"ONILSON SANTA CRUZ DAS NEVES"
"059148500";"20974285000179";"MARIA JOSE DE SOUZA SILVA 04341412400";"A";16,13;233.301,69;;"SIMEI";"SUPERMERCADOS";"SALGUEIRO";"III";08/09/2014;
"058990950";"20763430000172";"J R TEXTIL LTDA EPP";"A";;;315.077,50;"NORMAL";"TECIDOS";"CARUARU";"II";29/08/2014;"INACIO JOSE DA SILVA"
"058986928";"20927537000109";"J.R PEREIRA RAMOS ARMARINHO - ME";"C";;;;"NORMAL";"TECIDOS";"RECIFE";"I";28/08/2014;"GILSON BEZERRA DA SILVA"
"058958045";"20882371000151";"JULIA ABREU DE LIRA 09744113456";"A";12,60;205.216,87;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"RECIFE";"I";26/08/2014;
"058895108";"20797622000108";"SEVERINO BERNARDO DA SILVA 24329819449";"A";16,00;53.637,08;;"SIMEI";"BEBIDAS";"PAULISTA";"I";25/08/2014;
"058852050";"20765286000103";"MARIA DILENE MENDEZ MOLINA 01011745437";"A";23.819,50;172.322,35;;"SIMEI";"MATERIAL DE CONSTRUCAO";"RECIFE";"I";25/08/2014;
"058715061";"20803205000112";"K W DA S CRUZ ROUPAS E ACESSORIOS ME";"C";205,46;1.320,00;;"NORMAL";"TECIDOS";"VITORIA DE SANTO ANTAO";"II";11/08/2014;
"058655654";"20736790000185";"POLYANA ROCHA LOPES 05539248422";"A";67.442,21;379.433,24;;"SIMEI";"VAREJO";"GRAVATA";"II";04/08/2014;
"058623612";"20718081000177";"WILMA LUCIA ROSADO OLIVEIRA 25684337449";"A";6,33;85.140,00;;"SIMEI";"VAREJO";"JABOATAO DOS GUARARAPES";"I";04/08/2014;
"058541640";"20680352000142";"J A GOMES SILVA LIMA";"C";293,72;138.288,38;4.360,00;"SIMPLES NACIONAL";"TECIDOS";"SURUBIM";"II";28/07/2014;
"058516298";"20644221000100";"G & G DA SILVA VESTUARIOS LTDA ME";"C";;299.270,96;;"NORMAL";"TECIDOS";"SANTA CRUZ DO CAPIBARIBE";"II";24/07/2014;"MARIA LINDAURA DE MORAES"
"058513353";"20644197000109";"NASCIMENTO E SILVA COMERCIO DE TECIDOS LTDA ME";"C";161.313,00;3.600.807,27;640.219,40;"SIMPLES NACIONAL";"TECIDOS";"TORITAMA";"II";24/07/2014;"HERLLA GINYANA CORDEIRO PRADO"
"058488499";"20670767000135";"SILVANE SANTANA DA SILVA PAZ 77322347404";"A";1,03;;94.853,70;"SIMEI";"INDUSTRIA DE ALIMENTOS";"PAULISTA";"I";22/07/2014;
"058338500";"20617974000126";"JACILEIDE MARIA COSTA EIRELI ME";"C";;42.689,52;626,17;"NORMAL";"TECIDOS";"RECIFE";"I";11/07/2014;
"058301259";"20549272000152";"SILVANA MARIA MARTINS NOBREGA 66493234468";"A";16,28;;;"SIMEI";"TECIDOS";"RECIFE";"I";07/07/2014;
"058183205";"20476374000195";"ROZIRENE FATIMA PEIXOTO ALENCAR SOARES 38093073434";"A";3.309,12;144.127,21;;"SIMEI";"VAREJO";"IPUBI";"III";25/06/2014;"FRANCISCO DE ASSIS RAMOS SOARES"
"058177817";"20472975000120";"EDILSON SILVESTRE DE LIMA 42906253472";"A";1.129,01;225.646,72;;"SIMEI";"INDUSTRIA DE ALIMENTOS";"RECIFE";"I";25/06/2014;
"058112448";"20442344000168";"ALDEMIR BERNARDO DE FRANCA 00750475358";"A";173,13;83.762,21;;"SIMEI";"ATACADO DE ALIMENTOS";"RECIFE";"I";16/06/2014;
"057971366";"20360700000102";"ELISANGELA BARROS DE ANDRADE COSTA 03783317444";"A";1.193,89;125.444,11;;"SIMEI";"TECIDOS";"CABO DE SANTO AGOSTINHO";"I";09/06/2014;"JESSE ONOFRE DE OLIVEIRA"
"057944989";"20356585000194";"JANAINA GONCALVES FREIRE 04339821446";"S";8.470,31;221.098,43;;"SIMPLES NACIONAL";"TECIDOS";"RECIFE";"I";03/06/2014;
"057870845";"20353492000106";"SHIRLEIDY OSNY DANTAS PAPELARIA ME";"C";;8.027,42;96.115,21;"NORMAL";"VAREJO";"OLINDA";"I";30/05/2014;"BRUNO FELIPE FARIAS DA SILVA"
